food_name,category,serving_weight_g,cooking_method,protein_g,carbs_g,fat_g,fiber_g,sugar_g,water_pct,calories
Greek Yogurt (Plain 0% fat),Dairy & Eggs,75.0,grilled,7.69,2.69,0.27,0.0,2.4,71.9,44.1
Greek Yogurt (Plain 0% fat),Dairy & Eggs,75.0,baked,7.7,2.69,0.28,0.0,2.4,74.5,44.1
Greek Yogurt (Plain 0% fat),Dairy & Eggs,75.0,fried,7.76,2.71,0.56,0.0,2.4,59.8,48.4
Greek Yogurt (Plain 0% fat),Dairy & Eggs,75.0,deep_fried,7.73,2.7,0.69,0.0,2.4,51.0,50.1
Greek Yogurt (Plain 0% fat),Dairy & Eggs,100.0,raw,10.19,3.56,0.39,0.0,3.2,84.1,58.3
Greek Yogurt (Plain 0% fat),Dairy & Eggs,100.0,boiled,10.22,3.57,0.39,0.0,3.2,97.0,58.3
Greek Yogurt (Plain 0% fat),Dairy & Eggs,100.0,steamed,10.32,3.61,0.4,0.0,3.2,89.4,59.2
Greek Yogurt (Plain 0% fat),Dairy & Eggs,100.0,grilled,10.29,3.6,0.37,0.0,3.2,72.2,59.1
Greek Yogurt (Plain 0% fat),Dairy & Eggs,100.0,baked,10.26,3.58,0.38,0.0,3.2,74.5,58.8
Greek Yogurt (Plain 0% fat),Dairy & Eggs,100.0,fried,10.26,3.59,0.73,0.0,3.2,59.3,63.8
Greek Yogurt (Plain 0% fat),Dairy & Eggs,100.0,deep_fried,10.35,3.62,0.93,0.0,3.2,51.3,67.3
Greek Yogurt (Plain 0% fat),Dairy & Eggs,150.0,raw,15.39,5.38,0.6,0.0,4.8,84.7,88.3
Greek Yogurt (Plain 0% fat),Dairy & Eggs,150.0,boiled,15.44,5.4,0.59,0.0,4.8,97.7,88.3
Greek Yogurt (Plain 0% fat),Dairy & Eggs,150.0,steamed,15.7,5.49,0.61,0.0,4.8,90.7,90.6
Greek Yogurt (Plain 0% fat),Dairy & Eggs,150.0,grilled,15.29,5.34,0.54,0.0,4.8,71.5,87.4
Greek Yogurt (Plain 0% fat),Dairy & Eggs,150.0,baked,15.24,5.33,0.55,0.0,4.8,73.8,87.1
Greek Yogurt (Plain 0% fat),Dairy & Eggs,150.0,fried,15.54,5.43,1.12,0.0,4.8,59.8,96.9
Greek Yogurt (Plain 0% fat),Dairy & Eggs,150.0,deep_fried,15.37,5.37,1.37,0.0,4.8,50.7,99.5
Greek Yogurt (Plain 0% fat),Dairy & Eggs,200.0,raw,20.55,7.18,0.8,0.0,6.4,84.8,118.0
Greek Yogurt (Plain 0% fat),Dairy & Eggs,200.0,boiled,20.48,7.16,0.77,0.0,6.4,97.2,116.8
Greek Yogurt (Plain 0% fat),Dairy & Eggs,200.0,steamed,20.56,7.19,0.79,0.0,6.4,89.1,117.8
Greek Yogurt (Plain 0% fat),Dairy & Eggs,200.0,grilled,20.85,7.29,0.75,0.0,6.4,73.1,120.3
Greek Yogurt (Plain 0% fat),Dairy & Eggs,200.0,baked,20.72,7.24,0.77,0.0,6.4,75.2,119.3
Greek Yogurt (Plain 0% fat),Dairy & Eggs,200.0,fried,20.73,7.25,1.5,0.0,6.4,59.9,129.4
Greek Yogurt (Plain 0% fat),Dairy & Eggs,200.0,deep_fried,20.38,7.12,1.8,0.0,6.4,50.5,131.6
Greek Yogurt (Plain 0% fat),Dairy & Eggs,250.0,raw,25.53,8.92,0.98,0.0,8.0,84.3,146.2
Greek Yogurt (Plain 0% fat),Dairy & Eggs,250.0,boiled,25.2,8.81,0.94,0.0,8.0,95.7,142.9
Greek Yogurt (Plain 0% fat),Dairy & Eggs,250.0,steamed,25.59,8.95,0.98,0.0,8.0,88.7,146.4
Greek Yogurt (Plain 0% fat),Dairy & Eggs,250.0,grilled,25.93,9.06,0.93,0.0,8.0,72.8,149.3
Greek Yogurt (Plain 0% fat),Dairy & Eggs,250.0,baked,25.85,9.03,0.96,0.0,8.0,75.1,148.7
Greek Yogurt (Plain 0% fat),Dairy & Eggs,250.0,fried,25.71,8.99,1.84,0.0,8.0,59.4,159.9
Greek Yogurt (Plain 0% fat),Dairy & Eggs,250.0,deep_fried,25.75,9.0,2.3,0.0,8.0,51.0,167.0
Greek Yogurt (Plain 0% fat),Dairy & Eggs,300.0,raw,30.74,10.74,1.19,0.0,9.6,84.6,176.3
Greek Yogurt (Plain 0% fat),Dairy & Eggs,300.0,boiled,30.95,10.82,1.18,0.0,9.6,97.9,177.0
Greek Yogurt (Plain 0% fat),Dairy & Eggs,300.0,steamed,31.08,10.86,1.2,0.0,9.6,89.8,178.6
Greek Yogurt (Plain 0% fat),Dairy & Eggs,300.0,grilled,30.53,10.67,1.08,0.0,9.6,71.4,174.6
Greek Yogurt (Plain 0% fat),Dairy & Eggs,300.0,baked,30.97,10.82,1.15,0.0,9.6,75.0,178.1
Greek Yogurt (Plain 0% fat),Dairy & Eggs,300.0,fried,31.12,10.88,2.25,0.0,9.6,59.9,194.3
Greek Yogurt (Plain 0% fat),Dairy & Eggs,300.0,deep_fried,30.8,10.77,2.74,0.0,9.6,50.8,199.5
Greek Yogurt (Plain 0% fat),Dairy & Eggs,400.0,raw,41.42,14.48,1.62,0.0,12.8,85.4,238.5
Greek Yogurt (Plain 0% fat),Dairy & Eggs,400.0,boiled,42.07,14.7,1.63,0.0,12.8,99.0,242.4
Greek Yogurt (Plain 0% fat),Dairy & Eggs,400.0,steamed,41.17,14.39,1.58,0.0,12.8,89.2,236.0
Greek Yogurt (Plain 0% fat),Dairy & Eggs,400.0,grilled,41.32,14.44,1.48,0.0,12.8,72.5,237.6
Greek Yogurt (Plain 0% fat),Dairy & Eggs,400.0,baked,40.97,14.32,1.5,0.0,12.8,74.4,234.8
Greek Yogurt (Plain 0% fat),Dairy & Eggs,400.0,fried,41.26,14.42,2.97,0.0,12.8,59.6,257.0
Greek Yogurt (Plain 0% fat),Dairy & Eggs,400.0,deep_fried,41.34,14.45,3.71,0.0,12.8,51.2,268.5
Greek Yogurt (Plain 0% fat),Dairy & Eggs,500.0,raw,51.58,18.03,2.01,0.0,16.0,85.1,296.6
Greek Yogurt (Plain 0% fat),Dairy & Eggs,500.0,boiled,51.11,17.86,1.93,0.0,16.0,97.0,291.3
Greek Yogurt (Plain 0% fat),Dairy & Eggs,500.0,steamed,51.58,18.03,1.99,0.0,16.0,89.4,296.0
Greek Yogurt (Plain 0% fat),Dairy & Eggs,500.0,grilled,52.06,18.2,1.88,0.0,16.0,73.0,300.2
Greek Yogurt (Plain 0% fat),Dairy & Eggs,500.0,baked,51.67,18.06,1.91,0.0,16.0,75.1,297.1
Greek Yogurt (Plain 0% fat),Dairy & Eggs,500.0,fried,51.87,18.13,3.75,0.0,16.0,59.9,323.8
Greek Yogurt (Plain 0% fat),Dairy & Eggs,500.0,deep_fried,51.41,17.97,4.58,0.0,16.0,50.9,333.1
Cheddar Cheese,Dairy & Eggs,30.0,raw,7.54,0.39,10.04,0.0,0.15,37.0,122.3
Cheddar Cheese,Dairy & Eggs,30.0,boiled,7.52,0.39,9.77,0.0,0.15,42.4,119.3
Cheddar Cheese,Dairy & Eggs,30.0,steamed,7.45,0.39,9.69,0.0,0.15,38.4,118.2
Cheddar Cheese,Dairy & Eggs,30.0,grilled,7.52,0.39,9.18,0.0,0.15,31.4,115.4
Cheddar Cheese,Dairy & Eggs,30.0,baked,7.44,0.39,9.29,0.0,0.15,32.1,115.4
Cheddar Cheese,Dairy & Eggs,30.0,fried,7.46,0.39,18.2,0.0,0.15,25.6,193.2
Cheddar Cheese,Dairy & Eggs,30.0,deep_fried,7.51,0.39,22.9,0.0,0.15,22.1,235.3
Cheddar Cheese,Dairy & Eggs,50.0,raw,12.53,0.65,16.62,0.0,0.25,36.9,202.4
Cheddar Cheese,Dairy & Eggs,50.0,boiled,12.39,0.64,15.93,0.0,0.25,41.9,194.5
Cheddar Cheese,Dairy & Eggs,50.0,steamed,12.6,0.66,16.64,0.0,0.25,38.9,203.0
Cheddar Cheese,Dairy & Eggs,50.0,grilled,12.55,0.65,15.36,0.0,0.25,31.4,193.0
Cheddar Cheese,Dairy & Eggs,50.0,baked,12.43,0.65,15.56,0.0,0.25,32.2,193.2
Cheddar Cheese,Dairy & Eggs,50.0,fried,12.36,0.64,29.91,0.0,0.25,25.5,317.4
Cheddar Cheese,Dairy & Eggs,50.0,deep_fried,12.49,0.65,37.98,0.0,0.25,22.1,390.1
Cheddar Cheese,Dairy & Eggs,75.0,raw,18.69,0.97,24.66,0.0,0.38,36.7,300.3
Cheddar Cheese,Dairy & Eggs,75.0,boiled,18.77,0.98,24.37,0.0,0.38,42.4,297.5
Cheddar Cheese,Dairy & Eggs,75.0,steamed,18.7,0.97,24.44,0.0,0.38,38.5,298.1
Cheddar Cheese,Dairy & Eggs,75.0,grilled,18.47,0.96,22.15,0.0,0.38,30.8,278.6
Cheddar Cheese,Dairy & Eggs,75.0,baked,18.7,0.97,23.45,0.0,0.38,32.3,291.1
Cheddar Cheese,Dairy & Eggs,75.0,fried,18.71,0.97,45.72,0.0,0.38,25.7,485.6
Cheddar Cheese,Dairy & Eggs,75.0,deep_fried,18.84,0.98,57.64,0.0,0.38,22.2,592.4
Cheddar Cheese,Dairy & Eggs,100.0,raw,24.87,1.29,32.75,0.0,0.5,36.6,398.8
Cheddar Cheese,Dairy & Eggs,100.0,boiled,25.31,1.32,33.25,0.0,0.5,42.9,406.0
Cheddar Cheese,Dairy & Eggs,100.0,steamed,24.64,1.28,31.83,0.0,0.5,38.1,388.3
Cheddar Cheese,Dairy & Eggs,100.0,grilled,25.25,1.31,31.05,0.0,0.5,31.6,390.2
Cheddar Cheese,Dairy & Eggs,100.0,baked,24.96,1.3,31.34,0.0,0.5,32.3,389.1
Cheddar Cheese,Dairy & Eggs,100.0,fried,25.16,1.31,62.02,0.0,0.5,25.9,659.4
Cheddar Cheese,Dairy & Eggs,100.0,deep_fried,25.01,1.3,76.22,0.0,0.5,22.1,782.9
Cheddar Cheese,Dairy & Eggs,150.0,raw,37.82,1.97,50.5,0.0,0.75,37.1,615.0
Cheddar Cheese,Dairy & Eggs,150.0,boiled,37.39,1.94,48.37,0.0,0.75,42.2,590.5
Cheddar Cheese,Dairy & Eggs,150.0,steamed,37.19,1.93,48.34,0.0,0.75,38.3,589.7
Cheddar Cheese,Dairy & Eggs,150.0,grilled,37.9,1.97,46.65,0.0,0.75,31.6,586.2
Cheddar Cheese,Dairy & Eggs,150.0,baked,37.47,1.95,47.09,0.0,0.75,32.4,584.6
Cheddar Cheese,Dairy & Eggs,150.0,fried,37.56,1.95,92.16,0.0,0.75,25.8,979.3
Cheddar Cheese,Dairy & Eggs,150.0,deep_fried,37.85,1.97,116.31,0.0,0.75,22.3,1196.2
Cheddar Cheese,Dairy & Eggs,200.0,raw,49.61,2.58,65.18,0.0,1.0,36.5,793.8
Cheddar Cheese,Dairy & Eggs,200.0,boiled,50.22,2.61,65.46,0.0,1.0,42.5,799.1
Cheddar Cheese,Dairy & Eggs,200.0,steamed,49.78,2.59,64.96,0.0,1.0,38.5,792.4
Cheddar Cheese,Dairy & Eggs,200.0,grilled,49.95,2.6,60.78,0.0,1.0,31.2,764.0
Cheddar Cheese,Dairy & Eggs,200.0,baked,50.03,2.6,62.96,0.0,1.0,32.4,781.6
Cheddar Cheese,Dairy & Eggs,200.0,fried,49.44,2.57,119.71,0.0,1.0,25.5,1270.3
Cheddar Cheese,Dairy & Eggs,200.0,deep_fried,49.71,2.58,150.48,0.0,1.0,22.0,1544.4
Cheddar Cheese,Dairy & Eggs,250.0,raw,63.13,3.28,84.43,0.0,1.25,37.2,1028.2
Cheddar Cheese,Dairy & Eggs,250.0,boiled,62.92,3.27,82.17,0.0,1.25,42.6,1003.2
Cheddar Cheese,Dairy & Eggs,250.0,steamed,62.47,3.25,81.85,0.0,1.25,38.6,998.4
Cheddar Cheese,Dairy & Eggs,250.0,grilled,62.61,3.26,76.41,0.0,1.25,31.3,960.4
Cheddar Cheese,Dairy & Eggs,250.0,baked,62.36,3.24,78.27,0.0,1.25,32.3,971.6
Cheddar Cheese,Dairy & Eggs,250.0,fried,63.14,3.28,156.2,0.0,1.25,26.0,1661.4
Cheddar Cheese,Dairy & Eggs,250.0,deep_fried,62.41,3.25,189.75,0.0,1.25,22.0,1948.6
Cheddar Cheese,Dairy & Eggs,300.0,raw,75.13,3.91,99.65,0.0,1.5,36.9,1213.5
Cheddar Cheese,Dairy & Eggs,300.0,boiled,75.64,3.93,98.99,0.0,1.5,42.7,1208.5
Cheddar Cheese,Dairy & Eggs,300.0,steamed,74.56,3.88,97.16,0.0,1.5,38.4,1185.2
Cheddar Cheese,Dairy & Eggs,300.0,grilled,75.88,3.95,93.49,0.0,1.5,31.6,1174.9
Cheddar Cheese,Dairy & Eggs,300.0,baked,74.14,3.86,92.17,0.0,1.5,32.0,1144.5
Cheddar Cheese,Dairy & Eggs,300.0,fried,75.92,3.95,188.2,0.0,1.5,26.1,2002.2
Cheddar Cheese,Dairy & Eggs,300.0,deep_fried,74.79,3.89,227.11,0.0,1.5,22.0,2331.8
Cheddar Cheese,Dairy & Eggs,400.0,raw,99.82,5.19,131.92,0.0,2.0,36.7,1606.5
Cheddar Cheese,Dairy & Eggs,400.0,boiled,98.58,5.13,126.07,0.0,2.0,41.7,1539.2
Cheddar Cheese,Dairy & Eggs,400.0,steamed,99.66,5.18,130.18,0.0,2.0,38.5,1587.9
Cheddar Cheese,Dairy & Eggs,400.0,grilled,99.22,5.16,119.91,0.0,2.0,31.0,1507.7
Cheddar Cheese,Dairy & Eggs,400.0,baked,99.54,5.18,124.63,0.0,2.0,32.2,1547.3
Cheddar Cheese,Dairy & Eggs,400.0,fried,99.9,5.19,244.44,0.0,2.0,25.7,2596.6
Cheddar Cheese,Dairy & Eggs,400.0,deep_fried,100.72,5.24,308.9,0.0,2.0,22.2,3176.0
Cheddar Cheese,Dairy & Eggs,500.0,raw,125.19,6.51,166.02,0.0,2.5,36.9,2021.8
Cheddar Cheese,Dairy & Eggs,500.0,boiled,125.29,6.51,162.94,0.0,2.5,42.4,1989.1
Cheddar Cheese,Dairy & Eggs,500.0,steamed,123.97,6.45,161.15,0.0,2.5,38.3,1965.8
Cheddar Cheese,Dairy & Eggs,500.0,grilled,124.17,6.46,150.25,0.0,2.5,31.1,1889.0
Cheddar Cheese,Dairy & Eggs,500.0,baked,126.69,6.59,161.47,0.0,2.5,32.8,2004.2
Cheddar Cheese,Dairy & Eggs,500.0,fried,124.31,6.46,302.8,0.0,2.5,25.6,3215.1
Cheddar Cheese,Dairy & Eggs,500.0,deep_fried,126.55,6.58,390.11,0.0,2.5,22.4,4013.9
Mozzarella Cheese,Dairy & Eggs,30.0,raw,6.65,0.66,6.7,0.0,0.3,49.9,89.5
Mozzarella Cheese,Dairy & Eggs,30.0,boiled,6.66,0.66,6.59,0.0,0.3,57.5,88.3
Mozzarella Cheese,Dairy & Eggs,30.0,steamed,6.71,0.67,6.76,0.0,0.3,52.9,90.5
Mozzarella Cheese,Dairy & Eggs,30.0,grilled,6.72,0.67,6.3,0.0,0.3,42.9,87.3
Mozzarella Cheese,Dairy & Eggs,30.0,baked,6.65,0.66,6.37,0.0,0.3,44.0,87.0
Mozzarella Cheese,Dairy & Eggs,30.0,fried,6.64,0.66,12.36,0.0,0.3,34.9,139.5
Mozzarella Cheese,Dairy & Eggs,30.0,deep_fried,6.66,0.66,15.44,0.0,0.3,30.0,167.0
Mozzarella Cheese,Dairy & Eggs,50.0,raw,11.13,1.1,11.26,0.0,0.5,50.1,150.4
Mozzarella Cheese,Dairy & Eggs,50.0,boiled,11.17,1.11,11.12,0.0,0.5,57.9,149.1
Mozzarella Cheese,Dairy & Eggs,50.0,steamed,11.1,1.1,11.09,0.0,0.5,52.5,148.5
Mozzarella Cheese,Dairy & Eggs,50.0,grilled,11.15,1.11,10.4,0.0,0.5,42.7,144.1
Mozzarella Cheese,Dairy & Eggs,50.0,baked,11.24,1.11,10.9,0.0,0.5,44.5,148.8
Mozzarella Cheese,Dairy & Eggs,50.0,fried,11.13,1.1,20.84,0.0,0.5,35.1,235.2
Mozzarella Cheese,Dairy & Eggs,50.0,deep_fried,11.13,1.1,25.88,0.0,0.5,30.1,280.0
Mozzarella Cheese,Dairy & Eggs,75.0,raw,16.46,1.63,16.42,0.0,0.75,49.4,219.5
Mozzarella Cheese,Dairy & Eggs,75.0,boiled,16.32,1.62,15.81,0.0,0.75,56.4,212.3
Mozzarella Cheese,Dairy & Eggs,75.0,steamed,16.7,1.65,16.73,0.0,0.75,52.7,224.0
Mozzarella Cheese,Dairy & Eggs,75.0,grilled,16.64,1.65,15.43,0.0,0.75,42.5,213.9
Mozzarella Cheese,Dairy & Eggs,75.0,baked,16.59,1.64,15.84,0.0,0.75,43.8,216.4
Mozzarella Cheese,Dairy & Eggs,75.0,fried,16.68,1.65,31.19,0.0,0.75,35.1,352.1
Mozzarella Cheese,Dairy & Eggs,75.0,deep_fried,16.64,1.65,38.6,0.0,0.75,30.0,417.4
Mozzarella Cheese,Dairy & Eggs,100.0,raw,22.39,2.22,22.78,0.0,1.0,50.4,304.2
Mozzarella Cheese,Dairy & Eggs,100.0,boiled,22.21,2.2,21.98,0.0,1.0,57.5,294.7
Mozzarella Cheese,Dairy & Eggs,100.0,steamed,22.08,2.19,21.93,0.0,1.0,52.2,293.8
Mozzarella Cheese,Dairy & Eggs,100.0,grilled,22.36,2.22,20.91,0.0,1.0,42.8,289.6
Mozzarella Cheese,Dairy & Eggs,100.0,baked,22.16,2.2,21.21,0.0,1.0,43.9,289.8
Mozzarella Cheese,Dairy & Eggs,100.0,fried,22.29,2.21,41.77,0.0,1.0,35.1,471.6
Mozzarella Cheese,Dairy & Eggs,100.0,deep_fried,22.12,2.19,51.15,0.0,1.0,29.9,553.0
Mozzarella Cheese,Dairy & Eggs,150.0,raw,33.14,3.28,33.27,0.0,1.5,49.8,444.6
Mozzarella Cheese,Dairy & Eggs,150.0,boiled,33.32,3.3,32.97,0.0,1.5,57.5,442.1
Mozzarella Cheese,Dairy & Eggs,150.0,steamed,33.3,3.3,33.27,0.0,1.5,52.5,445.5
Mozzarella Cheese,Dairy & Eggs,150.0,grilled,33.42,3.31,31.13,0.0,1.5,42.7,431.3
Mozzarella Cheese,Dairy & Eggs,150.0,baked,33.23,3.29,31.79,0.0,1.5,43.9,434.3
Mozzarella Cheese,Dairy & Eggs,150.0,fried,32.84,3.25,60.45,0.0,1.5,34.5,681.8
Mozzarella Cheese,Dairy & Eggs,150.0,deep_fried,33.19,3.29,76.78,0.0,1.5,29.9,830.1
Mozzarella Cheese,Dairy & Eggs,200.0,raw,44.66,4.43,45.33,0.0,2.0,50.3,605.4
Mozzarella Cheese,Dairy & Eggs,200.0,boiled,44.3,4.39,43.71,0.0,2.0,57.4,586.2
Mozzarella Cheese,Dairy & Eggs,200.0,steamed,44.32,4.39,44.19,0.0,2.0,52.4,591.7
Mozzarella Cheese,Dairy & Eggs,200.0,grilled,44.73,4.43,41.83,0.0,2.0,42.8,579.4
Mozzarella Cheese,Dairy & Eggs,200.0,baked,44.16,4.38,42.11,0.0,2.0,43.8,575.5
Mozzarella Cheese,Dairy & Eggs,200.0,fried,43.89,4.35,80.96,0.0,2.0,34.6,913.2
Mozzarella Cheese,Dairy & Eggs,200.0,deep_fried,44.35,4.39,102.79,0.0,2.0,30.0,1111.5
Mozzarella Cheese,Dairy & Eggs,250.0,raw,55.3,5.48,55.59,0.0,2.5,49.8,742.9
Mozzarella Cheese,Dairy & Eggs,250.0,boiled,55.1,5.46,54.08,0.0,2.5,57.1,725.5
Mozzarella Cheese,Dairy & Eggs,250.0,steamed,55.43,5.49,55.29,0.0,2.5,52.4,740.4
Mozzarella Cheese,Dairy & Eggs,250.0,grilled,55.7,5.52,51.9,0.0,2.5,42.7,719.1
Mozzarella Cheese,Dairy & Eggs,250.0,baked,55.5,5.5,53.19,0.0,2.5,44.0,726.7
Mozzarella Cheese,Dairy & Eggs,250.0,fried,55.63,5.51,104.08,0.0,2.5,35.1,1174.9
Mozzarella Cheese,Dairy & Eggs,250.0,deep_fried,56.25,5.57,132.3,0.0,2.5,30.4,1432.7
Mozzarella Cheese,Dairy & Eggs,300.0,raw,66.43,6.58,66.85,0.0,3.0,49.9,893.3
Mozzarella Cheese,Dairy & Eggs,300.0,boiled,66.74,6.61,66.13,0.0,3.0,57.6,886.6
Mozzarella Cheese,Dairy & Eggs,300.0,steamed,66.35,6.57,66.02,0.0,3.0,52.3,884.2
Mozzarella Cheese,Dairy & Eggs,300.0,grilled,66.18,6.56,61.04,0.0,3.0,42.2,846.5
Mozzarella Cheese,Dairy & Eggs,300.0,baked,66.31,6.57,63.28,0.0,3.0,43.8,864.8
Mozzarella Cheese,Dairy & Eggs,300.0,fried,66.36,6.58,123.43,0.0,3.0,34.9,1392.8
Mozzarella Cheese,Dairy & Eggs,300.0,deep_fried,66.78,6.62,155.39,0.0,3.0,30.1,1681.0
Mozzarella Cheese,Dairy & Eggs,400.0,raw,90.36,8.96,92.76,0.0,4.0,50.9,1238.2
Mozzarella Cheese,Dairy & Eggs,400.0,boiled,88.32,8.75,86.86,0.0,4.0,57.2,1165.1
Mozzarella Cheese,Dairy & Eggs,400.0,steamed,88.52,8.77,88.15,0.0,4.0,52.3,1180.5
Mozzarella Cheese,Dairy & Eggs,400.0,grilled,88.76,8.8,82.35,0.0,4.0,42.5,1141.5
Mozzarella Cheese,Dairy & Eggs,400.0,baked,89.06,8.83,85.63,0.0,4.0,44.1,1169.5
Mozzarella Cheese,Dairy & Eggs,400.0,fried,88.98,8.82,166.42,0.0,4.0,35.1,1878.5
Mozzarella Cheese,Dairy & Eggs,400.0,deep_fried,89.66,8.88,210.05,0.0,4.0,30.3,2273.8
Mozzarella Cheese,Dairy & Eggs,500.0,raw,108.98,10.8,107.92,0.0,5.0,49.1,1443.8
Mozzarella Cheese,Dairy & Eggs,500.0,boiled,109.01,10.8,105.83,0.0,5.0,56.5,1420.9
Mozzarella Cheese,Dairy & Eggs,500.0,steamed,110.59,10.96,110.06,0.0,5.0,52.3,1474.0
Mozzarella Cheese,Dairy & Eggs,500.0,grilled,111.91,11.09,104.74,0.0,5.0,42.8,1450.6
Mozzarella Cheese,Dairy & Eggs,500.0,baked,109.7,10.87,103.9,0.0,5.0,43.5,1420.9
Mozzarella Cheese,Dairy & Eggs,500.0,fried,108.5,10.75,197.85,0.0,5.0,34.2,2230.7
Mozzarella Cheese,Dairy & Eggs,500.0,deep_fried,111.48,11.05,259.81,0.0,5.0,30.1,2810.9
Cottage Cheese (Low Fat),Dairy & Eggs,30.0,raw,3.31,1.02,0.3,0.0,0.81,82.1,20.2
Cottage Cheese (Low Fat),Dairy & Eggs,30.0,boiled,3.27,1.01,0.29,0.0,0.81,93.5,19.7
Cottage Cheese (Low Fat),Dairy & Eggs,30.0,steamed,3.28,1.01,0.29,0.0,0.81,85.5,19.8
Cottage Cheese (Low Fat),Dairy & Eggs,30.0,grilled,3.28,1.01,0.27,0.0,0.81,69.2,19.8
Cottage Cheese (Low Fat),Dairy & Eggs,30.0,baked,3.3,1.02,0.29,0.0,0.81,72.2,20.1
Cottage Cheese (Low Fat),Dairy & Eggs,30.0,fried,3.28,1.02,0.55,0.0,0.81,57.1,22.8
Cottage Cheese (Low Fat),Dairy & Eggs,30.0,deep_fried,3.31,1.02,0.7,0.0,0.81,49.4,24.7
Cottage Cheese (Low Fat),Dairy & Eggs,50.0,raw,5.38,1.66,0.48,0.0,1.35,80.2,32.5
Cottage Cheese (Low Fat),Dairy & Eggs,50.0,boiled,5.46,1.69,0.48,0.0,1.35,93.7,32.9
Cottage Cheese (Low Fat),Dairy & Eggs,50.0,steamed,5.45,1.69,0.49,0.0,1.35,85.4,33.0
Cottage Cheese (Low Fat),Dairy & Eggs,50.0,grilled,5.49,1.7,0.46,0.0,1.35,69.6,33.3
Cottage Cheese (Low Fat),Dairy & Eggs,50.0,baked,5.48,1.69,0.47,0.0,1.35,71.9,33.2
Cottage Cheese (Low Fat),Dairy & Eggs,50.0,fried,5.53,1.71,0.94,0.0,1.35,57.7,38.7
Cottage Cheese (Low Fat),Dairy & Eggs,50.0,deep_fried,5.42,1.68,1.12,0.0,1.35,48.5,40.1
Cottage Cheese (Low Fat),Dairy & Eggs,75.0,raw,8.25,2.55,0.75,0.0,2.03,82.0,50.3
Cottage Cheese (Low Fat),Dairy & Eggs,75.0,boiled,8.28,2.56,0.74,0.0,2.03,94.7,50.2
Cottage Cheese (Low Fat),Dairy & Eggs,75.0,steamed,8.36,2.59,0.76,0.0,2.03,87.3,51.1
Cottage Cheese (Low Fat),Dairy & Eggs,75.0,grilled,8.22,2.54,0.69,0.0,2.03,69.4,49.8
Cottage Cheese (Low Fat),Dairy & Eggs,75.0,baked,8.27,2.56,0.72,0.0,2.03,72.3,50.3
Cottage Cheese (Low Fat),Dairy & Eggs,75.0,fried,8.14,2.52,1.35,0.0,2.03,56.6,56.4
Cottage Cheese (Low Fat),Dairy & Eggs,75.0,deep_fried,8.1,2.5,1.66,0.0,2.03,48.3,59.7
Cottage Cheese (Low Fat),Dairy & Eggs,100.0,raw,11.07,3.42,1.01,0.0,2.7,82.5,67.6
Cottage Cheese (Low Fat),Dairy & Eggs,100.0,boiled,11.0,3.4,0.98,0.0,2.7,94.3,66.6
Cottage Cheese (Low Fat),Dairy & Eggs,100.0,steamed,11.1,3.43,1.01,0.0,2.7,86.9,67.7
Cottage Cheese (Low Fat),Dairy & Eggs,100.0,grilled,10.89,3.36,0.9,0.0,2.7,69.0,65.7
Cottage Cheese (Low Fat),Dairy & Eggs,100.0,baked,11.04,3.41,0.96,0.0,2.7,72.4,67.2
Cottage Cheese (Low Fat),Dairy & Eggs,100.0,fried,11.15,3.45,1.9,0.0,2.7,58.2,78.2
Cottage Cheese (Low Fat),Dairy & Eggs,100.0,deep_fried,11.03,3.41,2.31,0.0,2.7,49.4,82.2
Cottage Cheese (Low Fat),Dairy & Eggs,150.0,raw,16.53,5.11,1.51,0.0,4.05,82.2,100.9
Cottage Cheese (Low Fat),Dairy & Eggs,150.0,boiled,16.5,5.1,1.47,0.0,4.05,94.3,99.9
Cottage Cheese (Low Fat),Dairy & Eggs,150.0,steamed,16.31,5.04,1.45,0.0,4.05,85.1,98.6
Cottage Cheese (Low Fat),Dairy & Eggs,150.0,grilled,16.67,5.15,1.41,0.0,4.05,70.4,101.5
Cottage Cheese (Low Fat),Dairy & Eggs,150.0,baked,16.42,5.08,1.41,0.0,4.05,71.8,99.5
Cottage Cheese (Low Fat),Dairy & Eggs,150.0,fried,16.56,5.12,2.8,0.0,4.05,57.6,115.7
Cottage Cheese (Low Fat),Dairy & Eggs,150.0,deep_fried,16.31,5.04,3.37,0.0,4.05,48.6,120.6
Cottage Cheese (Low Fat),Dairy & Eggs,200.0,raw,21.81,6.74,1.96,0.0,5.4,81.3,132.3
Cottage Cheese (Low Fat),Dairy & Eggs,200.0,boiled,22.24,6.87,2.0,0.0,5.4,95.3,135.2
Cottage Cheese (Low Fat),Dairy & Eggs,200.0,steamed,21.94,6.78,1.97,0.0,5.4,85.9,133.2
Cottage Cheese (Low Fat),Dairy & Eggs,200.0,grilled,22.24,6.87,1.88,0.0,5.4,70.5,135.4
Cottage Cheese (Low Fat),Dairy & Eggs,200.0,baked,21.99,6.8,1.9,0.0,5.4,72.1,133.5
Cottage Cheese (Low Fat),Dairy & Eggs,200.0,fried,21.7,6.71,3.6,0.0,5.4,56.6,150.2
Cottage Cheese (Low Fat),Dairy & Eggs,200.0,deep_fried,22.15,6.85,4.66,0.0,5.4,49.5,165.3
Cottage Cheese (Low Fat),Dairy & Eggs,250.0,raw,27.38,8.46,2.48,0.0,6.75,81.6,166.5
